feature,importance
corr_F7_O1,0.0003853805131131489
ratio_C3_theta_alpha,0.00038493329048855927
stat_F8_skew,0.0003848414549720549
corr_F7_ECGECG,0.0003834603562396326
corr_Fz_Pz,0.00038260804375500157
corr_T3_O1,0.0003820045985819762
stat_T6_kurtosis,0.000381179705703467
spectral_P4_entropy,0.0003792548698712639
region_occipital_band_rel_mean_delta,0.00037719964499787753
band_rel_F7_theta,0.00037711165640065086
region_parietal_band_rel_mean_beta,0.00037700203689599926
corr_C4_O2,0.00037599003483539107
hemisphere_midline_band_rel_mean_theta,0.00037559032516258466
band_rel_F8_theta,0.00037484305978910664
band_rel_Pz_beta,0.00037474667049785116
region_temporal_band_rel_mean_theta,0.0003730663312316614
stat_Pz_skew,0.00037207558174494527
band_rel_O1_delta,0.00037182235404088554
stat_P3_kurtosis,0.00037143353270870474
corr_P4_ECGECG,0.0003711509554831612
corr_T3_P4,0.0003710639863065659
stat_Fz_rms,0.0003705182864796119
stat_P4_skew,0.00037007328832374504
band_abs_T3_delta,0.0003687885466024076
band_rel_T6_delta,0.00036802118031331414
corr_C3_ECGECG,0.00036666292530729207
region_parietal_band_rel_mean_theta,0.000365210575709667
ratio_C3_beta_alpha,0.00036349393292957306
corr_F8_O2,0.00036299378301594563
ratio_Fz_beta_alpha,0.0003616593702876545
corr_P3_ECGECG,0.0003603978003628763
stat_C4_shannon_entropy,0.00036031510803360793
band_rel_Cz_delta,0.00035836557124644335
ratio_C4_theta_alpha,0.0003578732949039222
stat_F4_kurtosis,0.0003577164837614119
hjorth_Fz_mobility,0.0003557011382997339
band_abs_Fz_delta,0.00035567533270837215
hjorth_Cz_mobility,0.000354598531523906
corr_C3_T5,0.0003542867590815592
stat_Fp1_mean,0.0003517095888552891
stat_Cz_kurtosis,0.00034951521597900465
stat_T5_kurtosis,0.0003491898316437616
stat_O2_shannon_entropy,0.0003485681340195859
ratio_F7_theta_beta,0.00034827992173815315
band_rel_F4_theta,0.00034802182235831296
ratio_C4_theta_beta,0.00034770178472501214
region_central_band_rel_mean_beta,0.00034708215685800935
band_rel_O2_delta,0.0003461415126047358
hemisphere_midline_band_rel_mean_beta,0.0003443851202213479
stat_Fz_skew,0.0003432023907387124
stat_Fz_ptp,0.0003414166957328471
region_temporal_band_rel_mean_delta,0.0003397798429907421
stat_T5_ptp,0.0003382262528407485
corr_Fz_ECGECG,0.00033800820796442584
band_rel_Fz_delta,0.00033666806888775545
ratio_Cz_theta_alpha,0.0003365317232672544
band_abs_F4_theta,0.00033418644106803316
corr_O1_ECGECG,0.00033349578773545814
corr_F4_P4,0.00033279355517444766
stat_O2_kurtosis,0.00033260572514703506
stat_F4_shannon_entropy,0.0003317295963462926
stat_F4_std,0.00032968856110019584
band_rel_Cz_gamma,0.00032934326940156644
corr_T3_T4,0.00032906172261260334
band_rel_Pz_theta,0.00032677588892705687
stat_O1_kurtosis,0.0003266324787814524
hemisphere_right_band_rel_mean_theta,0.00032616873612127515
corr_T5_O1,0.00032495425304869384
connectivity_corr_mean,0.0003243307679065329
band_rel_O2_alpha,0.0003240204098655266
stat_O1_shannon_entropy,0.00032380945127100704
spectral_T5_entropy,0.00032233541679177317
stat_Fp1_kurtosis,0.00032169147094266494
spectral_T3_entropy,0.00032134101597848795
stat_F7_kurtosis,0.0003189616749088978
hemisphere_right_band_rel_mean_beta,0.0003187284261416587
stat_T3_kurtosis,0.00031765642798023777
band_rel_Cz_beta,0.000317522732530894
stat_Fp1_skew,0.00031737043157275077
corr_Pz_ECGECG,0.00031569344800099316
hemisphere_left_band_rel_mean_theta,0.0003154656344308303
band_abs_P4_delta,0.00031500569317749835
band_rel_P3_delta,0.00031035732505316514
band_rel_C3_theta,0.0003102828502621633
corr_T6_Cz,0.0003097496853178825
corr_O2_ECGECG,0.00030966670342505177
stat_F4_skew,0.00030857658424482106
stat_Fp1_shannon_entropy,0.0003051768413813931
stat_C4_kurtosis,0.00030506943455241325
corr_Fp1_ECGECG,0.0003038779316059528
stat_Pz_kurtosis,0.00030282695309403134
band_abs_O2_delta,0.00030159395157583604
stat_Pz_shannon_entropy,0.0002993246670402404
hjorth_C3_mobility,0.0002981158112134072
stat_F8_kurtosis,0.00029752367336264684
band_rel_C4_beta,0.0002968593052406642
stat_C3_kurtosis,0.0002916791797449243
region_central_band_rel_mean_delta,0.0002888514211573436
stat_T4_kurtosis,0.0002876071210525983
band_rel_P4_theta,0.0002865683214717266
band_abs_C3_delta,0.00028640774416630786
stat_F3_kurtosis,0.0002855669496127782
stat_T4_skew,0.0002854053974437917
band_rel_Fz_beta,0.0002843306638328834
stat_Fp2_mean,0.0002837812424082114
stat_F3_shannon_entropy,0.00028205154758368577
stat_P4_kurtosis,0.00028157504483177176
ratio_F8_beta_alpha,0.00027745288223609367
stat_A2A1_mean,0.00027582376520944016
stat_T6_mean,0.0002746359595402234
corr_T3_ECGECG,0.0002728791711452427
band_rel_T4_delta,0.0002693996152820606
spectral_C3_entropy,0.0002692632265003595
band_rel_C4_delta,0.0002689521006869323
stat_P4_shannon_entropy,0.0002687964216788664
corr_F3_ECGECG,0.0002664141588088467
band_rel_C4_alpha,0.00026572256627557437
spectral_P3_entropy,0.0002654107589130955
ratio_C4_beta_alpha,0.0002644297582366034
stat_F7_shannon_entropy,0.0002638209976955928
band_rel_T5_theta,0.0002568085008377743
stat_P4_mean,0.0002547290933312867
stat_Cz_shannon_entropy,0.00025402389547459
band_rel_T4_theta,0.0002521333266965855
ratio_F4_beta_alpha,0.00025124936611824476
stat_F3_mean,0.00025109898146460935
stat_C3_mean,0.0002505521260258884
stat_F7_mean,0.00024948042228210425
stat_T3_shannon_entropy,0.00024219766128857792
band_abs_Fz_theta,0.00024136996232366703
stat_O2_mean,0.00023628609702790166
spectral_C4_entropy,0.00023605318371814206
band_rel_C4_theta,0.00023518236532262159
spectral_Cz_entropy,0.00023420516793216058
ratio_T4_theta_alpha,0.0002295373738169077
stat_P3_mean,0.00022924240153065028
stat_F4_mean,0.00022544271798850078
stat_Cz_mean,0.0002235338603424974
stat_Pz_mean,0.00021689448771596568
global_band_rel_mean_theta,0.00021002744086802015
band_abs_P3_delta,0.00020575490949665284
stat_ECGECG_mean,0.0002039854394949506
band_rel_Cz_theta,0.00020222804687477442
stat_Fz_kurtosis,0.0002010786762561482
stat_F8_mean,0.00019838799348236046
stat_Fz_shannon_entropy,0.00019249816483863023
stat_C3_shannon_entropy,0.0001908240715364195
stat_T5_mean,0.0001887823169629019
region_central_band_rel_mean_theta,0.00018816093505478768
spectral_Fz_entropy,0.00018485120785630444
stat_C4_mean,0.00017938205694292594
stat_T3_mean,0.00017713070757310463
stat_O1_mean,0.00017269734352896
stat_T4_mean,0.00015933340757018051
stat_Fz_mean,0.00014338019213477104
