n,TP,FP,FN,TN,accuracy,sensitivity,specificity,f1,roc_auc,pr_auc,brier,ece,subject_id,feature_set,model
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8857407407407407,0.6722039994309378,0.16323726851851852,0.13958333333333334,Subject32,best_low_dimensional_stable_combination,random_forest
120,6,0,24,90,0.8,0.2,1.0,0.3333333333333333,0.8785185185185185,0.8053503804738753,0.12816550925925926,0.08236111111111113,Subject33,best_low_dimensional_stable_combination,random_forest
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7742592592592592,0.5635282374630884,0.16006828703703704,0.056666666666666664,Subject34,best_low_dimensional_stable_combination,random_forest
120,16,25,14,65,0.675,0.5333333333333333,0.7222222222222222,0.4507042253521127,0.7174074074074074,0.40048343293735905,0.20603067129629632,0.19256944444444443,Subject35,best_low_dimensional_stable_combination,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8661111111111112,0.7498784662375327,0.18629479179608363,0.1550746710871116,Subject00,best_low_dimensional_stable_combination,gradient_boosting
120,15,16,15,74,0.7416666666666667,0.5,0.8222222222222222,0.4918032786885246,0.7670370370370371,0.45856803630555093,0.17909200842550627,0.13642641994726545,Subject01,best_low_dimensional_stable_combination,gradient_boosting
120,5,8,25,82,0.725,0.16666666666666666,0.9111111111111111,0.23255813953488372,0.7122222222222222,0.4014480007313651,0.17354172978304677,0.06594117326903025,Subject02,best_low_dimensional_stable_combination,gradient_boosting
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7785185185185185,0.6969009665982733,0.16968757162152054,0.12135076188512799,Subject03,best_low_dimensional_stable_combination,gradient_boosting
114,0,0,30,84,0.7368421052631579,0.0,1.0,0.0,0.44880952380952377,0.23863466527731858,0.22266213979290084,0.1626095087173681,Subject04,best_low_dimensional_stable_combination,gradient_boosting
120,3,2,27,88,0.7583333333333333,0.1,0.9777777777777777,0.17142857142857143,0.7459259259259259,0.45596123688720464,0.1707142522098278,0.0999692733581419,Subject05,best_low_dimensional_stable_combination,gradient_boosting
120,15,25,15,65,0.6666666666666666,0.5,0.7222222222222222,0.42857142857142855,0.6462962962962963,0.4499736124562179,0.20932455454312676,0.17297262640562566,Subject06,best_low_dimensional_stable_combination,gradient_boosting
120,7,9,23,81,0.7333333333333333,0.23333333333333334,0.9,0.30434782608695654,0.7122222222222223,0.4097861636644725,0.1722286500107225,0.0730352070504908,Subject07,best_low_dimensional_stable_combination,gradient_boosting
120,9,20,21,70,0.6583333333333333,0.3,0.7777777777777778,0.3050847457627119,0.7325925925925926,0.36174386461194413,0.1832479705439886,0.16753285053314626,Subject08,best_low_dimensional_stable_combination,gradient_boosting
120,7,5,23,85,0.7666666666666667,0.23333333333333334,0.9444444444444444,0.3333333333333333,0.8637037037037038,0.6097266900426499,0.14129589335670356,0.13891489801041618,Subject09,best_low_dimensional_stable_combination,gradient_boosting
123,6,17,24,76,0.6666666666666666,0.2,0.8172043010752689,0.22641509433962265,0.482078853046595,0.24781622874928613,0.22064717717673002,0.16877118850449527,Subject10,best_low_dimensional_stable_combination,gradient_boosting
120,12,63,18,27,0.325,0.4,0.3,0.22857142857142856,0.267037037037037,0.17210155236394367,0.34157825251792645,0.35010493915655677,Subject11,best_low_dimensional_stable_combination,gradient_boosting
120,0,25,30,65,0.5416666666666666,0.0,0.7222222222222222,0.0,0.14074074074074072,0.15255369431965804,0.3290066784290637,0.3745657131305539,Subject12,best_low_dimensional_stable_combination,gradient_boosting
120,7,84,23,6,0.10833333333333334,0.23333333333333334,0.06666666666666667,0.11570247933884298,0.04851851851851851,0.1432265837930381,0.49042311563756846,0.5964019741780454,Subject13,best_low_dimensional_stable_combination,gradient_boosting
120,3,11,27,79,0.6833333333333333,0.1,0.8777777777777778,0.13636363636363635,0.5118518518518518,0.2759346587808184,0.21182176510249,0.1304101580922669,Subject14,best_low_dimensional_stable_combination,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.6925925925925925,0.5067627528168028,0.19878123013826,0.16718186156011228,Subject15,best_low_dimensional_stable_combination,gradient_boosting
120,4,25,26,65,0.575,0.13333333333333333,0.7222222222222222,0.13559322033898305,0.5533333333333333,0.30818920745153083,0.20772290353672815,0.2308444831970343,Subject16,best_low_dimensional_stable_combination,gradient_boosting
120,8,13,22,77,0.7083333333333334,0.26666666666666666,0.8555555555555555,0.3137254901960784,0.7062962962962962,0.4555234455740381,0.17720405005242623,0.08255928511053047,Subject17,best_low_dimensional_stable_combination,gradient_boosting
120,15,8,15,82,0.8083333333333333,0.5,0.9111111111111111,0.5660377358490566,0.8733333333333333,0.6401209918459863,0.12984078082329,0.09316985623926441,Subject18,best_low_dimensional_stable_combination,gradient_boosting
120,1,1,29,89,0.75,0.03333333333333333,0.9888888888888889,0.0625,0.9318518518518518,0.7208127150583905,0.1333015858430738,0.18755045645392443,Subject19,best_low_dimensional_stable_combination,gradient_boosting
120,6,0,24,90,0.8,0.2,1.0,0.3333333333333333,0.9344444444444444,0.8522505726418184,0.12447123904340315,0.14566103008702005,Subject20,best_low_dimensional_stable_combination,gradient_boosting
120,5,4,25,86,0.7583333333333333,0.16666666666666666,0.9555555555555556,0.2564102564102564,0.7459259259259259,0.49310961231100775,0.160772227439764,0.07065978334331056,Subject21,best_low_dimensional_stable_combination,gradient_boosting
120,1,1,29,89,0.75,0.03333333333333333,0.9888888888888889,0.0625,0.8466666666666668,0.6298690964943187,0.15300218462168094,0.1048311922605175,Subject22,best_low_dimensional_stable_combination,gradient_boosting
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7933333333333333,0.6694116967573508,0.19792172623585796,0.1718006047755842,Subject23,best_low_dimensional_stable_combination,gradient_boosting
120,5,6,25,84,0.7416666666666667,0.16666666666666666,0.9333333333333333,0.24390243902439024,0.7640740740740741,0.43269290086150225,0.16348887561637268,0.07470092367002903,Subject24,best_low_dimensional_stable_combination,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.794074074074074,0.4938028700736877,0.19671891019142548,0.16263489157054684,Subject25,best_low_dimensional_stable_combination,gradient_boosting
120,7,2,23,88,0.7916666666666666,0.23333333333333334,0.9777777777777777,0.358974358974359,0.8133333333333334,0.6205134559436081,0.1457810800664337,0.05981033784512165,Subject26,best_low_dimensional_stable_combination,gradient_boosting
120,16,11,14,79,0.7916666666666666,0.5333333333333333,0.8777777777777778,0.5614035087719298,0.864074074074074,0.6365617736940484,0.14271193418552902,0.11993720578099921,Subject27,best_low_dimensional_stable_combination,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.6659259259259259,0.44302331447272275,0.18077308404311884,0.08510686721627823,Subject28,best_low_dimensional_stable_combination,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.5101851851851851,0.25401086441874043,0.22439128985906057,0.18948276222908392,Subject29,best_low_dimensional_stable_combination,gradient_boosting
120,13,5,17,85,0.8166666666666667,0.43333333333333335,0.9444444444444444,0.5416666666666666,0.7862962962962963,0.6660483455410882,0.1564180432101386,0.1352539095583956,Subject30,best_low_dimensional_stable_combination,gradient_boosting
69,11,3,19,36,0.6811594202898551,0.36666666666666664,0.9230769230769231,0.5,0.7598290598290598,0.6433817415577804,0.20968257666887993,0.1706182062088579,Subject31,best_low_dimensional_stable_combination,gradient_boosting
120,3,1,27,89,0.7666666666666667,0.1,0.9888888888888889,0.17647058823529413,0.8522222222222222,0.6279786144521446,0.15861976338505065,0.14004955717711914,Subject32,best_low_dimensional_stable_combination,gradient_boosting
120,7,1,23,89,0.8,0.23333333333333334,0.9888888888888889,0.3684210526315789,0.9581481481481481,0.8781768181319334,0.12158874640604772,0.11834579761013551,Subject33,best_low_dimensional_stable_combination,gradient_boosting
120,0,2,30,88,0.7333333333333333,0.0,0.9777777777777777,0.0,0.5581481481481482,0.28108745276313996,0.19880932101744778,0.1332699549758962,Subject34,best_low_dimensional_stable_combination,gradient_boosting
120,27,38,3,52,0.6583333333333333,0.9,0.5777777777777777,0.5684210526315789,0.8455555555555556,0.6645531698497477,0.20915439199434235,0.25814270328337346,Subject35,best_low_dimensional_stable_combination,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.882962962962963,0.7823273598446997,0.17851386858216542,0.14782536818335454,Subject00,best_low_dimensional_stable_combination,xgboost
120,8,7,22,83,0.7583333333333333,0.26666666666666666,0.9222222222222223,0.35555555555555557,0.7825925925925926,0.4989996805054878,0.16532896656512514,0.08719620270033679,Subject01,best_low_dimensional_stable_combination,xgboost
120,5,5,25,85,0.75,0.16666666666666666,0.9444444444444444,0.25,0.8181481481481482,0.5149368335411529,0.15471306792220038,0.1064695417881012,Subject02,best_low_dimensional_stable_combination,xgboost
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8388888888888889,0.7774635164729031,0.1623595129886749,0.11635588910430669,Subject03,best_low_dimensional_stable_combination,xgboost
114,0,0,30,84,0.7368421052631579,0.0,1.0,0.0,0.49523809523809526,0.24705905267782605,0.21578204695953884,0.15139680592702667,Subject04,best_low_dimensional_stable_combination,xgboost
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.7596296296296297,0.5053097885765541,0.1658447771475385,0.08868870449562867,Subject05,best_low_dimensional_stable_combination,xgboost
120,12,21,18,69,0.675,0.4,0.7666666666666667,0.38095238095238093,0.5800000000000001,0.3101358493558781,0.21043493739670038,0.13576326711724201,Subject06,best_low_dimensional_stable_combination,xgboost
120,6,11,24,79,0.7083333333333334,0.2,0.8777777777777778,0.2553191489361702,0.6881481481481482,0.3542808930606425,0.1787232316193343,0.09062880060325065,Subject07,best_low_dimensional_stable_combination,xgboost
120,4,14,26,76,0.6666666666666666,0.13333333333333333,0.8444444444444444,0.16666666666666666,0.7477777777777778,0.37141329269721274,0.1699281251178659,0.1433087800939878,Subject08,best_low_dimensional_stable_combination,xgboost
120,6,3,24,87,0.775,0.2,0.9666666666666667,0.3076923076923077,0.894074074074074,0.6461638204557578,0.1398653835756593,0.1325674192669491,Subject09,best_low_dimensional_stable_combination,xgboost
123,2,12,28,81,0.6747967479674797,0.06666666666666667,0.8709677419354839,0.09090909090909091,0.4053763440860215,0.21686582353794337,0.22431158698701428,0.21989814931057333,Subject10,best_low_dimensional_stable_combination,xgboost
120,18,59,12,31,0.4083333333333333,0.6,0.34444444444444444,0.3364485981308411,0.40777777777777774,0.20430536472110442,0.29343004910438114,0.28979866703351337,Subject11,best_low_dimensional_stable_combination,xgboost
120,0,17,30,73,0.6083333333333333,0.0,0.8111111111111111,0.0,0.14925925925925926,0.15327444525807332,0.3021695389214826,0.374265336835136,Subject12,best_low_dimensional_stable_combination,xgboost
120,4,87,26,3,0.058333333333333334,0.13333333333333333,0.03333333333333333,0.06611570247933884,0.028888888888888874,0.14227988266058098,0.4686011990229784,0.6287417579442263,Subject13,best_low_dimensional_stable_combination,xgboost
120,2,10,28,80,0.6833333333333333,0.06666666666666667,0.8888888888888888,0.09523809523809523,0.4222222222222222,0.2425887735017231,0.2206633940139272,0.17752398923039434,Subject14,best_low_dimensional_stable_combination,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7040740740740741,0.5316280959263365,0.19640622373914063,0.1622791588306427,Subject15,best_low_dimensional_stable_combination,xgboost
120,6,9,24,81,0.725,0.2,0.9,0.26666666666666666,0.6685185185185185,0.39365696797575667,0.1843128157498232,0.15832789149135348,Subject16,best_low_dimensional_stable_combination,xgboost
120,8,12,22,78,0.7166666666666667,0.26666666666666666,0.8666666666666667,0.32,0.7370370370370369,0.4440747839447363,0.17333303788235246,0.08866373666872579,Subject17,best_low_dimensional_stable_combination,xgboost
120,13,4,17,86,0.825,0.43333333333333335,0.9555555555555556,0.5531914893617021,0.8833333333333333,0.6530916431789502,0.13143599873139744,0.11258191503584383,Subject18,best_low_dimensional_stable_combination,xgboost
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.9425925925925925,0.7755735294585216,0.1256566816537999,0.1944573332245151,Subject19,best_low_dimensional_stable_combination,xgboost
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.9351851851851851,0.8338094256750328,0.13234674435680585,0.17968244434644778,Subject20,best_low_dimensional_stable_combination,xgboost
120,4,3,26,87,0.7583333333333333,0.13333333333333333,0.9666666666666667,0.21621621621621623,0.7914814814814815,0.565968371375926,0.15494079277228304,0.0793145795042316,Subject21,best_low_dimensional_stable_combination,xgboost
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8662962962962962,0.7573133634767021,0.14567166077522783,0.10867876450841626,Subject22,best_low_dimensional_stable_combination,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8196296296296297,0.68469837134719,0.19526289676621425,0.1637381481938064,Subject23,best_low_dimensional_stable_combination,xgboost
120,7,6,23,84,0.7583333333333333,0.23333333333333334,0.9333333333333333,0.32558139534883723,0.8166666666666667,0.49992755150692136,0.15317829284366494,0.08293972555547953,Subject24,best_low_dimensional_stable_combination,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7640740740740741,0.4739743398564483,0.20327805957476094,0.15897761154919862,Subject25,best_low_dimensional_stable_combination,xgboost
120,5,1,25,89,0.7833333333333333,0.16666666666666666,0.9888888888888889,0.2777777777777778,0.8066666666666666,0.598933191256849,0.1564098373308342,0.08672807393595576,Subject26,best_low_dimensional_stable_combination,xgboost
120,12,8,18,82,0.7833333333333333,0.4,0.9111111111111111,0.48,0.8881481481481481,0.6412065616656606,0.13641586447442097,0.1526176258921623,Subject27,best_low_dimensional_stable_combination,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7081481481481481,0.5812343773263688,0.1715326749055947,0.10528688688452045,Subject28,best_low_dimensional_stable_combination,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.6633333333333333,0.3874839566094586,0.21994721806935597,0.19181672356401883,Subject29,best_low_dimensional_stable_combination,xgboost
120,10,3,20,87,0.8083333333333333,0.3333333333333333,0.9666666666666667,0.46511627906976744,0.8377777777777777,0.6861936053095616,0.1458127660405091,0.17189446526269117,Subject30,best_low_dimensional_stable_combination,xgboost
69,11,1,19,38,0.7101449275362319,0.36666666666666664,0.9743589743589743,0.5238095238095238,0.7965811965811966,0.7379045004007554,0.19828844887555117,0.1594632976297019,Subject31,best_low_dimensional_stable_combination,xgboost
120,3,1,27,89,0.7666666666666667,0.1,0.9888888888888889,0.17647058823529413,0.8951851851851853,0.7279064387103402,0.15899546306360557,0.1639731360288958,Subject32,best_low_dimensional_stable_combination,xgboost
120,6,0,24,90,0.8,0.2,1.0,0.3333333333333333,0.9666666666666666,0.9129162450094453,0.12218931906840072,0.15663136228298147,Subject33,best_low_dimensional_stable_combination,xgboost
120,1,3,29,87,0.7333333333333333,0.03333333333333333,0.9666666666666667,0.058823529411764705,0.8048148148148149,0.5290171384324247,0.1586632415346824,0.10525763649493455,Subject34,best_low_dimensional_stable_combination,xgboost
120,25,29,5,61,0.7166666666666667,0.8333333333333334,0.6777777777777778,0.5952380952380952,0.8337037037037037,0.6136703380036619,0.2011107287490375,0.2229293964803219,Subject35,best_low_dimensional_stable_combination,xgboost
120,19,18,11,72,0.7583333333333333,0.6333333333333333,0.8,0.5671641791044776,0.7996296296296297,0.6919733994860803,0.1682102496978784,0.1855785368719466,Subject00,SNWA_only,SNWA
